t,mode,armed,roll,pitch,yaw,thrust_pct,z,tilt,policy_thrust_pct,vbat
47.264,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.289,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.314,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.339,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.364,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.389,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.409,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.433,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.457,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.482,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.507,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.532,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.557,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.582,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.607,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.627,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.652,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.677,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.699,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.724,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.745,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.770,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.794,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.819,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.844,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.869,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.894,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.916,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.941,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.965,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
47.990,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.015,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.040,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.065,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.090,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.115,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.140,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.165,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.190,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.215,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.240,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.261,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.286,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.311,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.336,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.361,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.386,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.411,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.436,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.460,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.481,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.506,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.526,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.551,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.575,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.600,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.625,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.650,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.675,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.700,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.725,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.749,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.774,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.799,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.824,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.849,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.873,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.893,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.918,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.941,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.966,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
48.991,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.016,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.042,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.062,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.086,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.111,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.136,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.158,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.183,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.208,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.233,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.258,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.283,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.307,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.332,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.357,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.382,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.407,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.430,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.452,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.474,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.499,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.520,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.542,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.566,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.592,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.616,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.641,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.666,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.691,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.716,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.741,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.766,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.787,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.810,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.835,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.860,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.884,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.908,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.930,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.952,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
49.977,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.002,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.025,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.049,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.074,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.099,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.124,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.147,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.172,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.193,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.218,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.243,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.268,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.291,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.316,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.338,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.363,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.383,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.408,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.431,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.456,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.478,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.503,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.525,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.549,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.574,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.598,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.621,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.641,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.667,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.690,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.715,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.740,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.765,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.787,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.808,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.833,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.858,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.883,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.908,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.933,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.958,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
50.983,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.007,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.032,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.055,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.077,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.099,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.124,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.146,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.171,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.194,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.219,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.241,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.266,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.291,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.316,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.341,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.366,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.390,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.415,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.440,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.464,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.489,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.514,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.534,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.558,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.583,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.608,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.633,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.658,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.680,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.705,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.730,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.755,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.780,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.805,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.826,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.848,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.872,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.897,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.919,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.941,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.966,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
51.991,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.016,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.041,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.066,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.091,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.116,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.140,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.165,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.190,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.215,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.239,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.261,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.286,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.307,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.331,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.355,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.379,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.399,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.424,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.449,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.474,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.498,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.523,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.548,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.573,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.598,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.623,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.648,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.672,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.697,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.717,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.742,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.767,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.791,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.816,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.841,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.866,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.891,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.916,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.941,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.966,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
52.991,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.016,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.041,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.066,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.091,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.116,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.140,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.165,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.190,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.215,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.240,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.265,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.286,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.311,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.336,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.358,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.380,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.402,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.425,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.450,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.470,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.495,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.520,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.541,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.563,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.588,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
53.610,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
